epochs,test loss,train loss,test acc,train acc
173.0,1.607389211654663,1.6087133884429932,0.7771428571428571,0.7742857142857142
174.0,1.6065335273742676,1.607856273651123,0.7771428571428571,0.7742857142857142
175.0,1.605686902999878,1.6070078611373901,0.7771428571428571,0.7742857142857142
176.0,1.604848861694336,1.6061687469482422,0.7771428571428571,0.7742857142857142
177.0,1.6040194034576416,1.6053379774093628,0.7771428571428571,0.7757142857142857
178.0,1.6031984090805054,1.6045159101486206,0.7771428571428571,0.7757142857142857
179.0,1.6023857593536377,1.6037025451660156,0.7771428571428571,0.7742857142857142
180.0,1.6015816926956177,1.6028972864151,0.7771428571428571,0.7742857142857142
181.0,1.600785493850708,1.6021002531051636,0.7778571428571428,0.7742857142857142
182.0,1.5999971628189087,1.601311206817627,0.7778571428571428,0.7742857142857142
183.0,1.5992170572280884,1.6005301475524902,0.7778571428571428,0.7742857142857142
184.0,1.5984444618225098,1.5997567176818848,0.7778571428571428,0.7742857142857142
185.0,1.5976794958114624,1.5989915132522583,0.7778571428571428,0.7742857142857142
186.0,1.5969222784042358,1.5982334613800049,0.7785714285714286,0.7742857142857142
187.0,1.5961722135543823,1.5974832773208618,0.7785714285714286,0.7742857142857142
188.0,1.595429539680481,1.5967400074005127,0.7785714285714286,0.7742857142857142
189.0,1.5946941375732422,1.5960042476654053,0.7778571428571428,0.7742857142857142
190.0,1.593966007232666,1.59527587890625,0.7785714285714286,0.7742857142857142
191.0,1.5932444334030151,1.59455406665802,0.7785714285714286,0.7742857142857142
192.0,1.5925300121307373,1.5938396453857422,0.7792857142857142,0.7742857142857142
193.0,1.5918223857879639,1.5931317806243896,0.78,0.7742857142857142
194.0,1.5911213159561157,1.5924307107925415,0.78,0.7742857142857142
195.0,1.5904266834259033,1.5917365550994873,0.78,0.7742857142857142
196.0,1.5897390842437744,1.5910487174987793,0.78,0.7742857142857142
197.0,1.589057445526123,1.5903674364089966,0.78,0.7742857142857142
198.0,1.5883822441101074,1.5896923542022705,0.78,0.7742857142857142
199.0,1.5877131223678589,1.5890235900878906,0.78,0.7742857142857142
200.0,1.587050437927246,1.588361144065857,0.78,0.7742857142857142
